num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S012974;04/02/2025;17:05:00;CALL. ARENAS DE SAN PEDRO, 40;40;10;LATINA;Atropello a persona;Despejado;Turismo;Peatón;Menor de 5 años;Hombre;2;Ingreso inferior o igual a 24 horas;433849;4471876;N;
2025S012988;04/02/2025;17:15:00;CALL. ISLA DE JAVA / AVDA. SOTO PALACIOS;45;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;442007;4482417;N;
2025S012988;04/02/2025;17:15:00;CALL. ISLA DE JAVA / AVDA. SOTO PALACIOS;45;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442007;4482417;N;
2025S013002;04/02/2025;18:15:00;CALL. SIERRA DE GUADALUPE, 23;23;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;447001;4470341;N;
2025S013002;04/02/2025;18:15:00;CALL. SIERRA DE GUADALUPE, 23;23;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;447001;4470341;N;
2025S013005;04/02/2025;15:15:00;CALL. NICOLAS SALMERON / CALL. VILLAESCUSA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;446247;4474730;N;
2025S013005;04/02/2025;15:15:00;CALL. NICOLAS SALMERON / CALL. VILLAESCUSA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446247;4474730;N;
2025S013005;04/02/2025;15:15:00;CALL. NICOLAS SALMERON / CALL. VILLAESCUSA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;446247;4474730;N;
2025S013010;04/02/2025;16:35:00;AVDA. MAYORAZGO / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Alcance;;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;445893;4469344;N;
2025S013010;04/02/2025;16:35:00;AVDA. MAYORAZGO / CTRA. VILLAVERDE A VALLECAS;1;18;VILLA DE VALLECAS;Alcance;;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;445893;4469344;N;
2025S013021;04/02/2025;18:30:00;CALL. VELAZQUEZ / CALL. OQUENDO;138A;5;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442087;4476852;N;
2025S013021;04/02/2025;18:30:00;CALL. VELAZQUEZ / CALL. OQUENDO;138A;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442087;4476852;N;
2025S013023;04/02/2025;16:45:00;CALL. ANTONIO LOPEZ, 217A;217A;12;USERA;Colisión fronto-lateral;;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440953;4470410;N;
2025S013023;04/02/2025;16:45:00;CALL. ANTONIO LOPEZ, 217A;217A;12;USERA;Colisión fronto-lateral;;Turismo;Conductor;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;440953;4470410;N;
2025S013023;04/02/2025;16:45:00;CALL. ANTONIO LOPEZ, 217A;217A;12;USERA;Colisión fronto-lateral;;Turismo;Pasajero;De 10 a 14 años;Hombre;;;440953;4470410;N;
2025S013041;04/02/2025;18:30:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;2;4;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442550;4476530;N;
2025S013041;04/02/2025;18:30:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;2;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442550;4476530;N;
2025S013042;04/02/2025;18:40:00;CALL. GONZALO DE BERCEO / CALL. BERASTEGUI;37;15;CIUDAD LINEAL;Colisión fronto-lateral;;Turismo;Conductor;De 40 a 44 años;Mujer;;;445612;4475448;N;
2025S013042;04/02/2025;18:40:00;CALL. GONZALO DE BERCEO / CALL. BERASTEGUI;37;15;CIUDAD LINEAL;Colisión fronto-lateral;;Turismo;Conductor;De 50 a 54 años;Mujer;;;445612;4475448;N;
2025S013054;04/02/2025;19:35:00;CALL. JOSE ORTEGA Y GASSET / CALL. GENERAL DIAZ PORLIER;53;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442586;4475709;N;
2025S013073;04/02/2025;17:00:00;AUTOV. M-30, 10XL00;10XL00;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443214;4472178;N;
2025S013073;04/02/2025;17:00:00;AUTOV. M-30, 10XL00;10XL00;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;443214;4472178;N;
2025S013073;04/02/2025;17:00:00;AUTOV. M-30, 10XL00;10XL00;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;443214;4472178;N;
2025S013073;04/02/2025;17:00:00;AUTOV. M-30, 10XL00;10XL00;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443214;4472178;N;
2025S013073;04/02/2025;17:00:00;AUTOV. M-30, 10XL00;10XL00;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;443214;4472178;N;
2025S013073;04/02/2025;17:00:00;AUTOV. M-30, 10XL00;10XL00;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;14;Sin asistencia sanitaria;443214;4472178;N;
2025S013112;04/02/2025;20:45:00;AVDA. MONASTERIO DE SILOS, 1;1;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439213;4483384;N;
2025S013112;04/02/2025;20:45:00;AVDA. MONASTERIO DE SILOS, 1;1;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;439213;4483384;N;
2025S013116;04/02/2025;20:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;444526;4475947;N;
2025S013116;04/02/2025;20:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444526;4475947;N;
2025S013116;04/02/2025;20:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;444526;4475947;N;
2025S013116;04/02/2025;20:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444526;4475947;N;
2025S013152;04/02/2025;20:30:00;CALL. LEIZARAN, 24;24;5;CHAMARTÍN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442197;4477698;S;
2025S013152;04/02/2025;20:30:00;CALL. LEIZARAN, 24;24;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442197;4477698;N;
2025S013152;04/02/2025;20:30:00;CALL. LEIZARAN, 24;24;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442197;4477698;N;
2025S013152;04/02/2025;20:30:00;CALL. LEIZARAN, 24;24;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442197;4477698;N;
2025S013152;04/02/2025;20:30:00;CALL. LEIZARAN, 24;24;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;14;Sin asistencia sanitaria;442197;4477698;N;
2025S013152;04/02/2025;20:30:00;CALL. LEIZARAN, 24;24;5;CHAMARTÍN;Alcance;Despejado;Turismo;Peatón;Más de 74 años;Hombre;14;Sin asistencia sanitaria;442197;4477698;N;
2025S013161;04/02/2025;15:55:00;PASEO. CASTELLANA / AVDA. GENERAL PERON;97;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441420;4478222;N;
2025S013161;04/02/2025;15:55:00;PASEO. CASTELLANA / AVDA. GENERAL PERON;97;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441420;4478222;N;
2025S013161;04/02/2025;15:55:00;PASEO. CASTELLANA / AVDA. GENERAL PERON;97;6;TETUÁN;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441420;4478222;N;
2025S013162;04/02/2025;15:00:00;CALL. ATOCHA / PASEO. PRADO;127;1;CENTRO;Colisión frontal;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;;;441244;4473451;N;
2025S013162;04/02/2025;15:00:00;CALL. ATOCHA / PASEO. PRADO;127;1;CENTRO;Colisión frontal;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;441244;4473451;N;
2025S013163;04/02/2025;20:45:00;CALL. SALVADOR DE MADARIAGA, 22;22;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444239;4476495;N;
2025S013163;04/02/2025;20:45:00;CALL. SALVADOR DE MADARIAGA, 22;22;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;444239;4476495;N;
2025S013165;04/02/2025;20:50:00;M30 CALZADA EXTERIOR DIRECCIÓN NORTE SALIDA 5A;0;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;;;441950;4470612;N;
2025S013165;04/02/2025;20:50:00;M30 CALZADA EXTERIOR DIRECCIÓN NORTE SALIDA 5A;0;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;441950;4470612;N;
2025S013165;04/02/2025;20:50:00;M30 CALZADA EXTERIOR DIRECCIÓN NORTE SALIDA 5A;0;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;441950;4470612;N;
2025S013173;04/02/2025;19:30:00;CALL. SAN ROSENDO, 1E;1E;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;447974;4476684;N;
2025S013173;04/02/2025;19:30:00;CALL. SAN ROSENDO, 1E;1E;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;447974;4476684;N;
2025S013173;04/02/2025;19:30:00;CALL. SAN ROSENDO, 1E;1E;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;447974;4476684;N;
2025S013175;04/02/2025;22:05:00;PASEO. PINTOR ROSALES, 2;2;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Otros vehículos con motor;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439163;4475206;N;
2025S013175;04/02/2025;22:05:00;PASEO. PINTOR ROSALES, 2;2;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439163;4475206;N;
2025S013314;04/02/2025;13:26:00;AVDA. TRECE ROSAS, 5;5;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;445099;4475176;N;
2025S013477;04/02/2025;21:40:00;CALL. ANOETA / AVDA. ANDALUCIA;3;17;VILLAVERDE;Alcance;;Turismo;Conductor;De 35 a 39 años;Hombre;;;441121;4467111;N;
2025S013477;04/02/2025;21:40:00;CALL. ANOETA / AVDA. ANDALUCIA;3;17;VILLAVERDE;Alcance;;Turismo;Conductor;De 60 a 64 años;Hombre;;;441121;4467111;N;
2025S013254;05/02/2025;5:05:00;CALL. CANTUESO, 52;52;6;TETUÁN;Alcance;;Furgoneta;Conductor;De 30 a 34 años;Hombre;;;440244;4479906;S;
2025S013254;05/02/2025;5:05:00;CALL. CANTUESO, 52;52;6;TETUÁN;Alcance;;Furgoneta;Conductor;De 50 a 54 años;Hombre;;;440244;4479906;N;
2025S013258;05/02/2025;5:45:00;CALL. FELIPE CASTRO, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;;;439838;4470652;N;
2025S013258;05/02/2025;5:45:00;CALL. FELIPE CASTRO, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;439838;4470652;N;
2025S013258;05/02/2025;5:45:00;CALL. FELIPE CASTRO, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439838;4470652;N;
2025S013258;05/02/2025;5:45:00;CALL. FELIPE CASTRO, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439838;4470652;N;
2025S013258;05/02/2025;5:45:00;CALL. FELIPE CASTRO, 26;26;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439838;4470652;N;
2025S013275;05/02/2025;6:45:00;A-42 KM 5.600;+00600E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;438847;4468820;N;
2025S013275;05/02/2025;6:45:00;A-42 KM 5.600;+00600E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;438847;4468820;N;
2025S013315;05/02/2025;9:10:00;CALL. ANTONIO LOPEZ, 164;164;12;USERA;Colisión lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440546;4471166;N;
2025S013315;05/02/2025;9:10:00;CALL. ANTONIO LOPEZ, 164;164;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440546;4471166;N;
2025S013315;05/02/2025;9:10:00;CALL. ANTONIO LOPEZ, 164;164;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;440546;4471166;N;
2025S013316;05/02/2025;9:30:00;CALL. ESTOCOLMO, 91;91;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448958;4476009;N;
2025S013316;05/02/2025;9:30:00;CALL. ESTOCOLMO, 91;91;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;448958;4476009;N;
2025S013317;05/02/2025;8:30:00;CALL. SINESIO DELGADO / CALL. VALDEVERDEJA;84;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;439463;4479879;N;
2025S013317;05/02/2025;8:30:00;CALL. SINESIO DELGADO / CALL. VALDEVERDEJA;84;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439463;4479879;N;
2025S013318;05/02/2025;9:42:00;PASEO. RECOLETOS / CALL. PRIM;19;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;441266;4474815;N;
2025S013318;05/02/2025;9:42:00;PASEO. RECOLETOS / CALL. PRIM;19;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;441266;4474815;N;1
2025S013332;05/02/2025;11:05:00;CALL. SERRANO / AVDA. CONCHA ESPINA;197;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442202;4478089;N;
2025S013332;05/02/2025;11:05:00;CALL. SERRANO / AVDA. CONCHA ESPINA;197;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442202;4478089;N;
2025S013360;05/02/2025;11:00:00;AVDA. OPORTO / CALL. ELVAS;37;11;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;438461;4470807;N;
2025S013360;05/02/2025;11:00:00;AVDA. OPORTO / CALL. ELVAS;37;11;CARABANCHEL;Caída;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438461;4470807;N;
2025S013373;05/02/2025;10:35:00;CALL. SAN BERNARDINO, 22;22;1;CENTRO;Choque contra obstáculo fijo;;Camión rígido;Conductor;De 35 a 39 años;Hombre;;;439643;4475246;N;
2025S013373;05/02/2025;10:35:00;CALL. SAN BERNARDINO, 22;22;1;CENTRO;Choque contra obstáculo fijo;;Todo terreno;Conductor;De 40 a 44 años;Hombre;;;439643;4475246;N;
2025S013391;05/02/2025;11:00:00;CALL. GENERAL ARANAZ, 3;3;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;;;446078;4476680;N;
2025S013391;05/02/2025;11:00:00;CALL. GENERAL ARANAZ, 3;3;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;446078;4476680;N;
2025S013391;05/02/2025;11:00:00;CALL. GENERAL ARANAZ, 3;3;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;446078;4476680;N;
2025S013397;05/02/2025;11:30:00;CALL. JOAQUIN TURINA / CALL. LOS NAVALMORALES;70;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;435543;4469351;N;
2025S013397;05/02/2025;11:30:00;CALL. JOAQUIN TURINA / CALL. LOS NAVALMORALES;70;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;435543;4469351;N;
2025S013399;05/02/2025;9:55:00;AUTOV. M-30, 15RR25;15RR25;11;CARABANCHEL;Alcance;Se desconoce;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;439576;4472151;N;
2025S013399;05/02/2025;9:55:00;AUTOV. M-30, 15RR25;15RR25;11;CARABANCHEL;Alcance;Se desconoce;Furgoneta;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439576;4472151;N;
2025S013399;05/02/2025;9:55:00;AUTOV. M-30, 15RR25;15RR25;11;CARABANCHEL;Alcance;Se desconoce;Furgoneta;Pasajero;De 55 a 59 años;Mujer;;;439576;4472151;N;
2025S013399;05/02/2025;9:55:00;AUTOV. M-30, 15RR25;15RR25;11;CARABANCHEL;Alcance;Se desconoce;Turismo;Conductor;Desconocido;Desconocido;;;439576;4472151;N;
2025S013405;05/02/2025;11:54:00;CALL. MARCELINO CASTILLO, 11;11;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;436919;4471584;N;
2025S013405;05/02/2025;11:54:00;CALL. MARCELINO CASTILLO, 11;11;10;LATINA;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;;;436919;4471584;N;
2025S013421;05/02/2025;10:20:00;AVDA. DAROCA / CALL. IGNACIO ELLACURIA;2;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;444304;4475719;N;
2025S013421;05/02/2025;10:20:00;AVDA. DAROCA / CALL. IGNACIO ELLACURIA;2;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;444304;4475719;N;
2025S013421;05/02/2025;10:20:00;AVDA. DAROCA / CALL. IGNACIO ELLACURIA;2;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Peatón;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;444304;4475719;N;
2025S013426;05/02/2025;11:30:00;CALL. JOAQUIN COSTA / PASEO. CASTELLANA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441395;4477524;N;
2025S013426;05/02/2025;11:30:00;CALL. JOAQUIN COSTA / PASEO. CASTELLANA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441395;4477524;N;
2025S013428;05/02/2025;12:45:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442600;4476570;N;
2025S013428;05/02/2025;12:45:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442600;4476570;N;
2025S013437;05/02/2025;11:55:00;CALL. FRANCOS RODRIGUEZ, 106;106;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439317;4479129;N;
2025S013437;05/02/2025;11:55:00;CALL. FRANCOS RODRIGUEZ, 106;106;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439317;4479129;N;
2025S013455;05/02/2025;11:40:00;PASEO. CASTELLANA, 187;187;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441513;4479649;N;
2025S013455;05/02/2025;11:40:00;PASEO. CASTELLANA, 187;187;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;441513;4479649;N;
2025S013458;05/02/2025;13:46:00;CALL. DOCTOR ESQUERDO / AVDA. CIUDAD DE BARCELONA;184;3;RETIRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;;;442754;4472550;N;
2025S013458;05/02/2025;13:46:00;CALL. DOCTOR ESQUERDO / AVDA. CIUDAD DE BARCELONA;184;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;442754;4472550;N;
2025S013458;05/02/2025;13:46:00;CALL. DOCTOR ESQUERDO / AVDA. CIUDAD DE BARCELONA;184;3;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;;;442754;4472550;N;
2025S013469;05/02/2025;13:40:00;CALL. GENOVA / PASEO. RECOLETOS;28;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441405;4475151;N;
2025S013469;05/02/2025;13:40:00;CALL. GENOVA / PASEO. RECOLETOS;28;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441405;4475151;N;
2025S013469;05/02/2025;13:40:00;CALL. GENOVA / PASEO. RECOLETOS;28;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441405;4475151;N;
2025S013473;05/02/2025;14:30:00;AUTOV. M-30, 10NL90;10NL90;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Conductor;De 45 a 49 años;Mujer;;;442595;4471543;N;
2025S013473;05/02/2025;14:30:00;AUTOV. M-30, 10NL90;10NL90;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;;;442595;4471543;N;
2025S013473;05/02/2025;14:30:00;AUTOV. M-30, 10NL90;10NL90;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;;;442595;4471543;N;
2025S013473;05/02/2025;14:30:00;AUTOV. M-30, 10NL90;10NL90;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;;;442595;4471543;N;
2025S013473;05/02/2025;14:30:00;AUTOV. M-30, 10NL90;10NL90;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;442595;4471543;N;
2025S013473;05/02/2025;14:30:00;AUTOV. M-30, 10NL90;10NL90;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;;;442595;4471543;N;
2025S013481;05/02/2025;14:30:00;CALL. ALCALA / CALL. ARGENTINA;337;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;De 25 a 29 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;444990;4476033;N;
2025S013481;05/02/2025;14:30:00;CALL. ALCALA / CALL. ARGENTINA;337;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;444990;4476033;N;
2025S013487;05/02/2025;14:40:00;CALL. EVANGELIOS / CALL. PORTA COELI;23;12;USERA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Mujer;1;Atención en urgencias sin posterior ingreso;440461;4470516;N;
